tran troop from 咸阳 to 长安城, rea=399, anding=398,value from 16931 to 16931tran troop from 长安城 to 武关, rea=389, anding=298,value from 16900 to 16900tran troop from 武关 to 宛城, rea=379, anding=293,value from 16900 to 16900
tran troop from 襄阳 to 澶溪, rea=371, anding=215,value from 14000 to 14000
tran troop from 定陶 to 陈留, rea=344, anding=366,value from 5000 to 5000
tran troop from 定陶 to 谯城, rea=344, anding=342,value from 8354 to 8354
tran troop from 定陶 to 谯城, rea=344, anding=342,value from 650 to 650
tran troop from 定陶 to 谯城, rea=344, anding=342,value from 700 to 700
tran troop from 谯城 to 汝南, rea=365, anding=361,value from 18635 to 18635
tran troop from 汝南 to 宛城, rea=355, anding=395,value from 18635 to 18635
tran troop from 谯城 to 汝南, rea=365, anding=361,value from 1636 to 1636
tran troop from 汝南 to 宛城, rea=355, anding=395,value from 1636 to 1636
tran troop from 谯城 to 汝南, rea=365, anding=361,value from 1400 to 1400
tran troop from 汝南 to 宛城, rea=355, anding=395,value from 1400 to 1400
tran gold from 汝南 to 宛城, rea=398, anding=398,value from 300000 to 300000
tran troop from 陈留 to 官渡, rea=400, anding=383,value from 6232 to 6232
tran troop from 官渡 to 邺城, rea=390, anding=398,value from 6232 to 6232
tran troop from 邺城 to 官渡, rea=378, anding=398,value from 34 to 34
tran troop from 官渡 to 陈留, rea=368, anding=383,value from 34 to 34
tran troop from 陈留 to 定陶, rea=394, anding=353,value from 200 to 200
tran troop from 定陶 to 谯城, rea=384, anding=341,value from 200 to 200
tran troop from 谯城 to 汝南, rea=374, anding=371,value from 200 to 200
tran troop from 汝南 to 宛城, rea=364, anding=398,value from 200 to 200
tran troop from 陈留 to 定陶, rea=394, anding=349,value from 84 to 84
tran troop from 定陶 to 谯城, rea=384, anding=337,value from 84 to 84
tran troop from 谯城 to 汝南, rea=374, anding=371,value from 84 to 84
tran troop from 汝南 to 宛城, rea=364, anding=398,value from 84 to 84
tran gold from 陈留 to 定陶, rea=349, anding=349,value from 300000 to 300000
tran gold from 定陶 to 谯城, rea=337, anding=337,value from 300000 to 300000
tran gold from 谯城 to 汝南, rea=371, anding=371,value from 500000 to 500000
tran gold from 汝南 to 宛城, rea=398, anding=398,value from 300000 to 300000
tran stuff from 陈留 to 定陶, rea=349, anding=349,value from 1000000 to 1000000
tran stuff from 定陶 to 谯城, rea=337, anding=337,value from 1000000 to 1000000
tran stuff from 谯城 to 汝南, rea=371, anding=371,value from 1000000 to 1000000
tran stuff from 汝南 to 宛城, rea=398, anding=398,value from 1000000 to 1000000
tran troop from 武关 to 宛城, rea=332, anding=264,value from 1 to 1
tran stuff from 谯城 to 汝南, rea=371, anding=371,value from 800000 to 800000
tran stuff from 汝南 to 宛城, rea=398, anding=398,value from 800000 to 800000
tran stuff from 邺城 to 界桥, rea=237, anding=237,value from 10000 to 9500
tran gold from 邺城 to 界桥, rea=237, anding=237,value from 2000 to 1900
tran troop from 邺城 to 界桥, rea=378, anding=298,value from 3000 to 3000
tran gold from 界桥 to 平原, rea=138, anding=138,value from 500 to 455
tran stuff from 邺城 to 界桥, rea=298, anding=298,value from 100000 to 98000
tran stuff from 界桥 to 平原, rea=138, anding=138,value from 60000 to 54600
tran stuff from 宛城 to 洛阳城, rea=233, anding=233,value from 200000 to 188000
tran gold from 宛城 to 洛阳城, rea=233, anding=233,value from 10000 to 10000
tran stuff from 宛城 to 洛阳城, rea=233, anding=233,value from 200000 to 190000
tran troop from 洛阳城 to 宛城, rea=361, anding=315,value from 15374 to 15374
tran troop from 洛阳城 to 宛城, rea=361, anding=315,value from 7194 to 7194
tran troop from 洛阳城 to 宛城, rea=361, anding=315,value from 4774 to 4774
tran troop from 平原 to 界桥, rea=388, anding=173,value from 3 to 3
tran troop from 界桥 to 邺城, rea=368, anding=295,value from 3002 to 3002
tran stuff from 上庸 to 永安, rea=334, anding=334,value from 300000 to 300000
tran gold from 永安 to 江州, rea=126, anding=126,value from 20000 to 18000
tran stuff from 永安 to 江州, rea=126, anding=126,value from 50000 to 45000
tran stuff from 上庸 to 澶溪, rea=213, anding=213,value from 30000 to 30000
tran stuff from 上庸 to 新野, rea=193, anding=193,value from 30000 to 27900
tran troop from 宛城 to 洛阳城, rea=359, anding=323,value from 4000 to 4000
tran stuff from 洛阳城 to 壶关, rea=170, anding=170,value from 10000 to 9200
tran gold from 洛阳城 to 壶关, rea=170, anding=170,value from 1000 to 920
tran stuff from 上庸 to 永安, rea=299, anding=299,value from 300000 to 294000
tran troop from 洛阳城 to 壶关, rea=348, anding=242,value from 3000 to 3000
tran gold from 宛城 to 洛阳城, rea=325, anding=325,value from 20000 to 20000
tran gold from 洛阳城 to 壶关, rea=247, anding=247,value from 10000 to 9500
tran gold from 壶关 to 晋阳, rea=159, anding=159,value from 6000 to 5460
tran stuff from 洛阳城 to 壶关, rea=247, anding=247,value from 100000 to 100000
tran stuff from 壶关 to 晋阳, rea=159, anding=159,value from 100000 to 91000
tran troop from 壶关 to 晋阳, rea=338, anding=220,value from 3000 to 3000
tran troop from 代县 to 晋阳, rea=348, anding=139,value from 2 to 1
tran troop from 晋阳 to 壶关, rea=328, anding=220,value from 3001 to 3001
tran troop from 壶关 to 洛阳城, rea=318, anding=247,value from 3001 to 2970
tran gold from 晋阳 to 代县, rea=139, anding=139,value from 1000 to 900
tran stuff from 晋阳 to 代县, rea=139, anding=139,value from 3000 to 2730
tran troop from 邺城 to 界桥, rea=365, anding=306,value from 3000 to 3000
tran troop from 界桥 to 平原, rea=355, anding=231,value from 3000 to 3000
tran stuff from 邺城 to 界桥, rea=306, anding=306,value from 300000 to 294000
tran stuff from 界桥 to 平原, rea=231, anding=231,value from 300000 to 285000
tran stuff from 平原 to 济南, rea=139, anding=139,value from 30000 to 27300
tran gold from 邺城 to 界桥, rea=306, anding=306,value from 30000 to 30000
tran gold from 界桥 to 平原, rea=231, anding=231,value from 30000 to 30000
tran gold from 平原 to 济南, rea=139, anding=139,value from 5000 to 4500
tran troop from 济南 to 平原, rea=365, anding=179,value from 2 to 2
tran troop from 平原 to 界桥, rea=345, anding=231,value from 3000 to 3000
tran troop from 界桥 to 邺城, rea=335, anding=306,value from 3000 to 3000
tran troop from 宛城 to 洛阳城, rea=394, anding=358,value from 11303 to 11303
tran troop from 洛阳城 to 宛城, rea=365, anding=358,value from 15271 to 15271
tran troop from 宛城 to 汝南, rea=371, anding=368,value from 15271 to 15271
tran troop from 汝南 to 宛城, rea=326, anding=373,value from 500 to 500
tran troop from 汝南 to 宛城, rea=326, anding=373,value from 650 to 650
tran troop from 汝南 to 谯城, rea=326, anding=367,value from 18079 to 18079
tran troop from 谯城 to 定陶, rea=337, anding=394,value from 19022 to 19022
tran troop from 定陶 to 陈留, rea=327, anding=366,value from 19022 to 19022
tran troop from 陈留 to 定陶, rea=400, anding=366,value from 19819 to 19819
tran troop from 定陶 to 谯城, rea=390, anding=394,value from 19819 to 19819
tran troop from 谯城 to 汝南, rea=380, anding=362,value from 19819 to 19819
tran troop from 汝南 to 宛城, rea=349, anding=361,value from 300 to 300
tran troop from 汝南 to 宛城, rea=349, anding=361,value from 300 to 300
tran troop from 汝南 to 宛城, rea=349, anding=361,value from 20469 to 20469
tran troop from 宛城 to 汝南, rea=395, anding=362,value from 16000 to 16000
tran troop from 汝南 to 宛城, rea=360, anding=362,value from 100 to 100
tran troop from 汝南 to 宛城, rea=360, anding=362,value from 200 to 200
tran troop from 汝南 to 谯城, rea=360, anding=358,value from 16800 to 16800
tran troop from 谯城 to 定陶, rea=364, anding=351,value from 17783 to 17783
tran troop from 定陶 to 陈留, rea=354, anding=328,value from 17783 to 17783
tran troop from 陈留 to 定陶, rea=400, anding=339,value from 18671 to 18671
tran troop from 定陶 to 谯城, rea=390, anding=368,value from 18671 to 18671
tran troop from 谯城 to 汝南, rea=380, anding=329,value from 18671 to 18671
tran troop from 宛城 to 汝南, rea=391, anding=336,value from 4376 to 4376
tran troop from 宛城 to 汝南, rea=391, anding=339,value from 8016 to 8016
tran troop from 宛城 to 汝南, rea=391, anding=339,value from 5924 to 5924
tran troop from 寿春 to 汝南, rea=386, anding=197,value from 21894 to 21894
tran troop from 寿春 to 汝南, rea=386, anding=197,value from 7843 to 7843
tran troop from 寿春 to 汝南, rea=386, anding=197,value from 5800 to 5800
tran stuff from 汝南 to 寿春, rea=197, anding=197,value from 200000 to 186000
tran gold from 汝南 to 寿春, rea=197, anding=197,value from 30000 to 27900
tran stuff from 谯城 to 汝南, rea=341, anding=341,value from 500000 to 500000
tran stuff from 汝南 to 寿春, rea=251, anding=251,value from 400000 to 400000
tran gold from 谯城 to 汝南, rea=341, anding=341,value from 100000 to 100000
tran gold from 汝南 to 寿春, rea=253, anding=253,value from 100000 to 95000
tran troop from 汝南 to 寿春, rea=376, anding=254,value from 4000 to 4000
tran stuff from 寿春 to 下邳, rea=142, anding=142,value from 30000 to 27300
tran gold from 寿春 to 下邳, rea=142, anding=142,value from 1000 to 910
tran troop from 汝南 to 谯城, rea=376, anding=341,value from 3000 to 3000
tran troop from 谯城 to 定陶, rea=366, anding=377,value from 3000 to 3000
tran gold from 定陶 to 濮阳, rea=227, anding=227,value from 1000 to 1000
tran troop from 濮阳 to 定陶, rea=376, anding=233,value from 2 to 2
tran troop from 定陶 to 谯城, rea=356, anding=374,value from 3000 to 3000
tran troop from 汝南 to 宛城, rea=378, anding=354,value from 10000 to 10000
tran stuff from 上庸 to 永安, rea=196, anding=196,value from 300000 to 282000
tran stuff from 上庸 to 永安, rea=196, anding=196,value from 1000000 to 1000000
tran gold from 寿春 to 合淝, rea=228, anding=228,value from 1000 to 950
tran troop from 合淝 to 寿春, rea=373, anding=228,value from 2961 to 2961
tran stuff from 寿春 to 合淝, rea=228, anding=228,value from 10000 to 9400
tran stuff from 永安 to 夷陵, rea=161, anding=161,value from 150000 to 136500
tran gold from 永安 to 夷陵, rea=181, anding=181,value from 10000 to 9300
tran gold from 夷陵 to 武陵, rea=146, anding=146,value from 5000 to 4500
tran stuff from 夷陵 to 武陵, rea=146, anding=146,value from 120000 to 109200
tran gold from 上庸 to 永安, rea=357, anding=357,value from 300000 to 300000
tran stuff from 寿春 to 下邳, rea=338, anding=338,value from 100000 to 100000
tran gold from 寿春 to 下邳, rea=338, anding=338,value from 30000 to 30000
tran troop from 寿春 to 下邳, rea=363, anding=338,value from 3959 to 3959
tran stuff from 下邳 to 北海, rea=180, anding=180,value from 20000 to 20000
tran troop from 下邳 to 北海, rea=353, anding=248,value from 1000 to 1000
tran troop from 下邳 to 北海, rea=353, anding=248,value from 2000 to 2000
tran gold from 济南 to 渤海, rea=165, anding=165,value from 1000 to 920
tran troop from 渤海 to 北海, rea=363, anding=145,value from 2 to 2
tran troop from 北海 to 下邳, rea=343, anding=248,value from 3003 to 3003
tran gold from 下邳 to 琅琊, rea=180, anding=180,value from 1000 to 920
tran troop from 琅琊 to 下邳, rea=357, anding=180,value from 3 to 3
tran gold from 下邳 to 广陵, rea=181, anding=181,value from 1000 to 930
tran troop from 广陵 to 下邳, rea=356, anding=181,value from 3 to 3
tran gold from 下邳 to 淮阴, rea=208, anding=208,value from 1000 to 1000
tran troop from 淮阴 to 下邳, rea=329, anding=208,value from 3827 to 3827
tran stuff from 上庸 to 永安, rea=396, anding=396,value from 500000 to 500000
tran troop from 永安 to 夷陵, rea=146, anding=340,value from 16458 to 14976
tran stuff from 永安 to 夷陵, rea=340, anding=340,value from 200000 to 200000
tran gold from 永安 to 夷陵, rea=340, anding=340,value from 50000 to 50000
tran troop from 宛城 to 汝南, rea=349, anding=394,value from 10913 to 10913
tran gold from 夷陵 to 武陵, rea=372, anding=372,value from 20000 to 20000
tran stuff from 谯城 to 汝南, rea=359, anding=359,value from 1000000 to 1000000
tran stuff from 上庸 to 永安, rea=359, anding=359,value from 600000 to 600000
tran stuff from 永安 to 夷陵, rea=362, anding=362,value from 200000 to 200000
tran gold from 桂阳 to 桂林, rea=194, anding=194,value from 10000 to 9300
tran troop from 桂林 to 桂阳, rea=0, anding=194,value from 20 to 2
tran stuff from 寿春 to 下邳, rea=342, anding=342,value from 30000 to 30000
tran gold from 谯城 to 汝南, rea=385, anding=385,value from 300000 to 300000
tran stuff from 谯城 to 汝南, rea=387, anding=387,value from 1000000 to 1000000
tran gold from 上庸 to 永安, rea=353, anding=353,value from 300000 to 300000
tran gold from 永安 to 夷陵, rea=343, anding=343,value from 100000 to 100000
tran stuff from 上庸 to 永安, rea=353, anding=353,value from 800000 to 800000
tran stuff from 永安 to 夷陵, rea=343, anding=343,value from 300000 to 300000
tran stuff from 夷陵 to 武陵, rea=305, anding=305,value from 80000 to 80000
tran troop from 汝南 to 宛城, rea=348, anding=383,value from 15807 to 15807
tran troop from 宛城 to 汝南, rea=322, anding=383,value from 16922 to 16922
tran troop from 汝南 to 谯城, rea=327, anding=340,value from 15000 to 15000
tran stuff from 谯城 to 汝南, rea=340, anding=340,value from 1000000 to 1000000
tran troop from 邺城 to 官渡, rea=348, anding=372,value from 7041 to 7041
tran troop from 官渡 to 陈留, rea=338, anding=339,value from 7041 to 7041
tran troop from 谯城 to 定陶, rea=361, anding=317,value from 19888 to 19888
tran stuff from 汝南 to 寿春, rea=382, anding=382,value from 1000000 to 1000000
tran troop from 定陶 to 陈留, rea=333, anding=305,value from 21974 to 21974
tran troop from 定陶 to 谯城, rea=333, anding=317,value from 400 to 400
tran troop from 定陶 to 谯城, rea=333, anding=317,value from 300 to 300
tran troop from 汝南 to 寿春, rea=324, anding=382,value from 1922 to 1922
tran troop from 汝南 to 寿春, rea=324, anding=382,value from 7843 to 7843
tran troop from 汝南 to 寿春, rea=324, anding=382,value from 5800 to 5800
tran troop from 陈留 to 定陶, rea=400, anding=278,value from 30158 to 30158
tran troop from 定陶 to 谯城, rea=390, anding=290,value from 30158 to 30158
tran troop from 谯城 to 汝南, rea=368, anding=324,value from 31119 to 31119
tran troop from 谯城 to 汝南, rea=368, anding=324,value from 400 to 400
tran troop from 谯城 to 汝南, rea=368, anding=324,value from 300 to 300
tran troop from 汝南 to 寿春, rea=358, anding=382,value from 31119 to 31119
tran troop from 寿春 to 汝南, rea=366, anding=382,value from 8172 to 8172
tran troop from 汝南 to 宛城, rea=355, anding=378,value from 8572 to 8572
tran troop from 汝南 to 寿春, rea=355, anding=382,value from 300 to 300
tran stuff from 邺城 to 壶关, rea=356, anding=356,value from 1000000 to 1000000
tran stuff from 邺城 to 壶关, rea=356, anding=356,value from 1000000 to 1000000
tran stuff from 邺城 to 壶关, rea=356, anding=356,value from 1000000 to 1000000
tran stuff from 壶关 to 洛阳城, rea=369, anding=369,value from 1000000 to 1000000
tran stuff from 壶关 to 洛阳城, rea=369, anding=369,value from 1000000 to 1000000
tran stuff from 壶关 to 洛阳城, rea=369, anding=369,value from 900000 to 900000
tran stuff from 洛阳城 to 宛城, rea=377, anding=377,value from 1000000 to 1000000
tran stuff from 洛阳城 to 宛城, rea=377, anding=377,value from 1000000 to 1000000
tran gold from 邺城 to 壶关, rea=365, anding=365,value from 200000 to 200000
tran gold from 壶关 to 洛阳城, rea=369, anding=369,value from 200000 to 200000
tran gold from 陈留 to 定陶, rea=283, anding=283,value from 500000 to 485000
tran gold from 定陶 to 谯城, rea=308, anding=308,value from 480000 to 470400
tran gold from 谯城 to 汝南, rea=342, anding=342,value from 500000 to 500000
tran gold from 汝南 to 寿春, rea=383, anding=383,value from 200000 to 200000
tran stuff from 陈留 to 定陶, rea=283, anding=283,value from 1000000 to 980000
tran stuff from 陈留 to 定陶, rea=283, anding=283,value from 1000000 to 1000000
tran stuff from 陈留 to 定陶, rea=283, anding=283,value from 1000000 to 970000
tran stuff from 陈留 to 定陶, rea=283, anding=283,value from 1000000 to 980000
tran stuff from 陈留 to 定陶, rea=283, anding=283,value from 1000000 to 1000000
tran stuff from 定陶 to 谯城, rea=308, anding=308,value from 1000000 to 980000
tran stuff from 定陶 to 谯城, rea=308, anding=308,value from 1000000 to 970000
tran stuff from 定陶 to 谯城, rea=308, anding=308,value from 1000000 to 970000
tran stuff from 定陶 to 谯城, rea=308, anding=308,value from 900000 to 882000
tran stuff from 定陶 to 谯城, rea=308, anding=308,value from 900000 to 900000
tran stuff from 谯城 to 汝南, rea=342, anding=342,value from 1000000 to 1000000
tran stuff from 谯城 to 汝南, rea=342, anding=342,value from 1000000 to 1000000
tran stuff from 谯城 to 汝南, rea=342, anding=342,value from 1000000 to 1000000
tran stuff from 谯城 to 汝南, rea=342, anding=342,value from 1000000 to 1000000
tran stuff from 谯城 to 汝南, rea=342, anding=342,value from 1000000 to 1000000
tran stuff from 汝南 to 寿春, rea=383, anding=383,value from 1000000 to 1000000
tran stuff from 汝南 to 寿春, rea=383, anding=383,value from 1000000 to 1000000
tran stuff from 寿春 to 合淝, rea=335, anding=335,value from 1000000 to 1000000
tran gold from 寿春 to 合淝, rea=335, anding=335,value from 100000 to 100000
tran troop from 寿春 to 合淝, rea=397, anding=335,value from 33763 to 33763
tran troop from 寿春 to 合淝, rea=397, anding=335,value from 6400 to 6400
tran stuff from 下弁 to 祁山, rea=230, anding=230,value from 10000 to 10000
tran stuff from 下弁 to 祁山, rea=230, anding=230,value from 10000 to 10000
tran stuff from 下弁 to 祁山, rea=270, anding=270,value from 10000 to 9700
tran stuff from 下弁 to 祁山, rea=240, anding=240,value from 10000 to 10000
tran stuff from 下弁 to 祁山, rea=293, anding=293,value from 500000 to 485000
tran gold from 下弁 to 祁山, rea=293, anding=293,value from 5000 to 5000
tran gold from 下弁 to 祁山, rea=293, anding=293,value from 45000 to 45000
tran stuff from 合淝 to 建业, rea=175, anding=175,value from 500000 to 465000
tran gold from 合淝 to 建业, rea=175, anding=175,value from 40000 to 37200
tran stuff from 祁山 to 天水, rea=136, anding=136,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=136, anding=136,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=156, anding=156,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=176, anding=176,value from 20000 to 18400
tran stuff from 祁山 to 天水, rea=146, anding=146,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=146, anding=146,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=166, anding=166,value from 20000 to 18400
tran stuff from 祁山 to 天水, rea=166, anding=166,value from 20000 to 18400
tran stuff from 祁山 to 天水, rea=140, anding=140,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=160, anding=160,value from 20000 to 18200
tran stuff from 祁山 to 天水, rea=180, anding=180,value from 20000 to 18600
tran gold from 祁山 to 天水, rea=205, anding=205,value from 40000 to 37200
tran stuff from 祁山 to 天水, rea=205, anding=205,value from 200000 to 186000
tran troop from 建业 to 合淝, rea=345, anding=250,value from 21805 to 21805
tran troop from 合淝 to 寿春, rea=335, anding=351,value from 21805 to 21805
tran troop from 宛城 to 汝南, rea=379, anding=391,value from 900 to 900
tran troop from 宛城 to 汝南, rea=379, anding=391,value from 1150 to 1150
tran troop from 汝南 to 寿春, rea=369, anding=393,value from 1150 to 1150
tran troop from 汝南 to 寿春, rea=369, anding=393,value from 900 to 900
tran troop from 建业 to 合淝, rea=345, anding=252,value from 1378 to 1378
tran troop from 合淝 to 寿春, rea=335, anding=353,value from 1378 to 1378
tran troop from 寿春 to 合淝, rea=393, anding=361,value from 2500 to 2500
tran troop from 寿春 to 合淝, rea=393, anding=361,value from 2528 to 2528
tran troop from 合淝 to 建业, rea=383, anding=263,value from 2528 to 2528
tran troop from 合淝 to 建业, rea=383, anding=263,value from 2500 to 2500
tran troop from 寿春 to 汝南, rea=393, anding=380,value from 19537 to 19537
tran troop from 天水 to 祁山, rea=312, anding=256,value from 1000 to 970
tran troop from 祁山 to 下弁, rea=302, anding=300,value from 970 to 970
tran stuff from 下弁 to 定军山, rea=231, anding=231,value from 10000 to 9400
tran stuff from 下弁 to 定军山, rea=251, anding=251,value from 10000 to 10000
tran stuff from 下弁 to 定军山, rea=231, anding=231,value from 10000 to 9400
tran gold from 下弁 to 定军山, rea=272, anding=272,value from 1000 to 960
tran troop from 汝南 to 寿春, rea=399, anding=374,value from 20220 to 20220
tran troop from 汝南 to 寿春, rea=399, anding=374,value from 450 to 450
tran troop from 汝南 to 寿春, rea=399, anding=374,value from 150 to 150
tran troop from 寿春 to 汝南, rea=372, anding=374,value from 500 to 500
tran troop from 汝南 to 宛城, rea=362, anding=384,value from 500 to 500
tran troop from 建业 to 合淝, rea=369, anding=260,value from 2500 to 2500
tran troop from 合淝 to 寿春, rea=359, anding=352,value from 2500 to 2500
tran troop from 建业 to 合淝, rea=369, anding=260,value from 2528 to 2528
tran troop from 合淝 to 寿春, rea=359, anding=352,value from 2528 to 2528
tran troop from 宛城 to 汝南, rea=369, anding=342,value from 10332 to 10332
tran troop from 寿春 to 下邳, rea=399, anding=398,value from 3000 to 3000
tran troop from 下邳 to 寿春, rea=389, anding=398,value from 2900 to 2900
tran gold from 谯城 to 徐州, rea=208, anding=208,value from 2000 to 2000
tran troop from 徐州 to 谯城, rea=399, anding=208,value from 22342 to 22342
tran troop from 徐州 to 谯城, rea=399, anding=208,value from 2928 to 2928
tran troop from 谯城 to 定陶, rea=389, anding=321,value from 2928 to 2928
tran troop from 定陶 to 陈留, rea=379, anding=303,value from 2928 to 2928
tran troop from 陈留 to 官渡, rea=369, anding=351,value from 2928 to 2928
tran troop from 官渡 to 邺城, rea=359, anding=400,value from 2928 to 2928
tran troop from 汝南 to 谯城, rea=389, anding=319,value from 1094 to 1094
tran troop from 汝南 to 谯城, rea=389, anding=319,value from 10579 to 10579
tran gold from 谯城 to 许昌, rea=209, anding=209,value from 50000 to 47000
tran troop from 许昌 to 谯城, rea=383, anding=209,value from 21505 to 21505
tran troop from 许昌 to 谯城, rea=383, anding=209,value from 9915 to 9915
tran gold from 邺城 to 白马, rea=237, anding=237,value from 1000 to 1000
tran gold from 下邳 to 小沛, rea=237, anding=237,value from 1000 to 1000
tran troop from 小沛 to 下邳, rea=337, anding=237,value from 100 to 100
tran troop from 白马 to 邺城, rea=258, anding=237,value from 100 to 96
tran troop from 白马 to 邺城, rea=194, anding=230,value from 200 to 200
tran stuff from 上庸 to 永安, rea=400, anding=400,value from 600000 to 600000
tran stuff from 永安 to 夷陵, rea=327, anding=327,value from 200000 to 200000
tran stuff from 上庸 to 永安, rea=400, anding=400,value from 300000 to 300000
tran gold from 上庸 to 永安, rea=400, anding=400,value from 200000 to 200000
tran troop from 下弁 to 祁山, rea=272, anding=348,value from 1000 to 1000
tran troop from 祁山 to 天水, rea=262, anding=318,value from 1000 to 1000
tran stuff from 天水 to 秦川, rea=209, anding=209,value from 20000 to 18600
tran stuff from 天水 to 秦川, rea=208, anding=208,value from 28000 to 26320
tran stuff from 天水 to 秦川, rea=228, anding=228,value from 28000 to 26320
tran stuff from 天水 to 秦川, rea=247, anding=247,value from 28000 to 26600
tran stuff from 天水 to 秦川, rea=247, anding=247,value from 28000 to 28000
tran troop from 秦川 to 天水, rea=309, anding=227,value from 2 to 1
tran stuff from 天水 to 秦川, rea=247, anding=247,value from 28000 to 26600
tran stuff from 天水 to 秦川, rea=247, anding=247,value from 28000 to 26600
tran gold from 天水 to 秦川, rea=247, anding=247,value from 1000 to 950
tran stuff from 谯城 to 许昌, rea=219, anding=219,value from 300000 to 282000
tran stuff from 谯城 to 许昌, rea=248, anding=248,value from 300000 to 300000
tran stuff from 谯城 to 徐州, rea=211, anding=211,value from 200000 to 188000
tran troop from 狄道 to 天水, rea=308, anding=205,value from 2 to 1
tran gold from 天水 to 狄道, rea=205, anding=205,value from 500 to 500
tran stuff from 下弁 to 祁山, rea=354, anding=354,value from 500000 to 500000
tran stuff from 祁山 to 天水, rea=325, anding=325,value from 500000 to 500000
tran stuff from 天水 to 狄道, rea=205, anding=205,value from 5000 to 4700
tran stuff from 天水 to 狄道, rea=225, anding=225,value from 5000 to 5000
tran stuff from 永安 to 夷陵, rea=323, anding=323,value from 300000 to 300000
tran troop from 下邳 to 寿春, rea=328, anding=394,value from 100 to 100
tran troop from 谯城 to 汝南, rea=367, anding=361,value from 10000 to 10000
tran troop from 汝南 to 寿春, rea=358, anding=372,value from 10000 to 10000
tran stuff from 永安 to 江州, rea=400, anding=400,value from 100000 to 100000
tran gold from 上庸 to 永安, rea=397, anding=397,value from 100000 to 100000
tran gold from 永安 to 江州, rea=400, anding=400,value from 50000 to 50000
tran troop from 谯城 to 汝南, rea=397, anding=353,value from 2744 to 2744
tran troop from 谯城 to 汝南, rea=400, anding=353,value from 10700 to 10700
tran troop from 谯城 to 汝南, rea=400, anding=353,value from 7059 to 7059
tran troop from 寿春 to 汝南, rea=400, anding=371,value from 9400 to 9400
tran stuff from 夷陵 to 武陵, rea=219, anding=219,value from 80000 to 76000
tran troop from 谯城 to 汝南, rea=400, anding=314,value from 400 to 400
tran troop from 汝南 to 宛城, rea=387, anding=326,value from 20500 to 20500
tran troop from 汝南 to 宛城, rea=387, anding=326,value from 9903 to 9903
tran troop from 宛城 to 汝南, rea=364, anding=326,value from 200 to 200
tran troop from 夷陵 to 武陵, rea=374, anding=180,value from 6200 to 6200
tran troop from 零陵 to 武陵, rea=357, anding=143,value from 9175 to 9175
tran stuff from 夷陵 to 武陵, rea=180, anding=180,value from 200000 to 184000
tran stuff from 上庸 to 永安, rea=393, anding=393,value from 600000 to 600000
tran stuff from 武陵 to 长沙, rea=141, anding=141,value from 30000 to 27000
tran stuff from 武陵 to 长沙, rea=141, anding=141,value from 100000 to 91000
tran gold from 晋阳 to 代县, rea=374, anding=374,value from 5000 to 5000
tran stuff from 晋阳 to 代县, rea=374, anding=374,value from 60000 to 60000
tran troop from 宛城 to 洛阳城, rea=399, anding=350,value from 3300 to 3300
tran troop from 洛阳城 to 壶关, rea=389, anding=337,value from 3300 to 3300
tran troop from 壶关 to 晋阳, rea=379, anding=363,value from 3300 to 3300
tran troop from 晋阳 to 代县, rea=369, anding=374,value from 3300 to 3300
tran gold from 夷陵 to 武陵, rea=187, anding=187,value from 50000 to 46500
tran gold from 武陵 to 长沙, rea=200, anding=200,value from 50000 to 46500
tran gold from 代县 to 蓟城, rea=211, anding=211,value from 1000 to 1000
tran troop from 蓟城 to 代县, rea=368, anding=211,value from 2 to 2
tran troop from 代县 to 晋阳, rea=349, anding=372,value from 3300 to 3300
tran troop from 晋阳 to 壶关, rea=339, anding=363,value from 3300 to 3300
tran troop from 壶关 to 邺城, rea=329, anding=329,value from 3300 to 3300
tran troop from 赤壁 to 长沙, rea=361, anding=139,value from 8635 to 8617
tran gold from 长沙 to 赤壁, rea=134, anding=134,value from 1000 to 900
tran stuff from 长沙 to 赤壁, rea=134, anding=134,value from 3000 to 2700
tran troop from 宛城 to 汝南, rea=399, anding=332,value from 5000 to 5000
tran troop from 汝南 to 寿春, rea=387, anding=326,value from 5000 to 5000
tran troop from 寿春 to 合淝, rea=378, anding=371,value from 5000 to 5000
tran troop from 长沙 to 武陵, rea=351, anding=197,value from 6600 to 6600
tran troop from 武陵 to 夷陵, rea=341, anding=183,value from 6600 to 6600
tran troop from 夷陵 to 永安, rea=331, anding=282,value from 6600 to 6600
tran gold from 桂林 to 桂阳, rea=197, anding=197,value from 5000 to 4650
tran gold from 合淝 to 庐江, rea=236, anding=236,value from 60000 to 60000
tran stuff from 合淝 to 庐江, rea=236, anding=236,value from 490000 to 490000
tran troop from 合淝 to 庐江, rea=366, anding=236,value from 1750 to 1750
tran gold from 下弁 to 祁山, rea=379, anding=379,value from 100000 to 100000
tran gold from 祁山 to 天水, rea=400, anding=400,value from 100000 to 100000
tran stuff from 下弁 to 祁山, rea=379, anding=379,value from 1000000 to 1000000
tran stuff from 祁山 to 天水, rea=400, anding=400,value from 1000000 to 1000000
